# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-06-20 10:34:11 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01193050 CONNECTICUT RIVER AT MIDDLE HADDAM, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01193050
#            TS   parameter     Description
#         66930       00060     Discharge, cubic feet per second
#         66934       72137     Discharge, tidally filtered, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	66930_00060	66930_00060_cd	66934_72137	66934_72137_cd
USGS	01193050	2017-06-13 22:55	EDT	23900	P		
USGS	01193050	2017-06-13 23:00	EDT	24300	P	18900	P
USGS	01193050	2017-06-13 23:05	EDT	24300	P		
USGS	01193050	2017-06-13 23:10	EDT	24200	P		
USGS	01193050	2017-06-13 23:15	EDT	24100	P		
USGS	01193050	2017-06-13 23:20	EDT	23100	P		
USGS	01193050	2017-06-13 23:25	EDT	22100	P		
USGS	01193050	2017-06-13 23:30	EDT	21100	P		
USGS	01193050	2017-06-13 23:35	EDT	21500	P		
USGS	01193050	2017-06-13 23:40	EDT	21900	P		
USGS	01193050	2017-06-13 23:45	EDT	22300	P		
USGS	01193050	2017-06-13 23:50	EDT	22200	P		
USGS	01193050	2017-06-13 23:55	EDT	22200	P		
USGS	01193050	2017-06-14 00:00	EDT	22100	P	18800	P
USGS	01193050	2017-06-14 00:05	EDT	21600	P		
USGS	01193050	2017-06-14 00:10	EDT	21000	P		
USGS	01193050	2017-06-14 00:15	EDT	20500	P		
USGS	01193050	2017-06-14 00:20	EDT	20300	P		
USGS	01193050	2017-06-14 00:25	EDT	20200	P		
USGS	01193050	2017-06-14 00:30	EDT	20000	P		
USGS	01193050	2017-06-14 00:35	EDT	19500	P		
USGS	01193050	2017-06-14 00:40	EDT	19000	P		
USGS	01193050	2017-06-14 00:45	EDT	18400	P		
USGS	01193050	2017-06-14 00:50	EDT	17700	P		
USGS	01193050	2017-06-14 00:55	EDT	17000	P		
USGS	01193050	2017-06-14 01:00	EDT	16300	P	18800	P
USGS	01193050	2017-06-14 01:05	EDT	15700	P		
USGS	01193050	2017-06-14 01:10	EDT	15100	P		
USGS	01193050	2017-06-14 01:15	EDT	14500	P		
USGS	01193050	2017-06-14 01:20	EDT	13300	P		
USGS	01193050	2017-06-14 01:25	EDT	12000	P		
USGS	01193050	2017-06-14 01:30	EDT	10800	P		
USGS	01193050	2017-06-14 01:35	EDT	10400	P		
USGS	01193050	2017-06-14 01:40	EDT	9920	P		
USGS	01193050	2017-06-14 01:45	EDT	9470	P		
USGS	01193050	2017-06-14 01:50	EDT	8850	P		
USGS	01193050	2017-06-14 01:55	EDT	8230	P		
USGS	01193050	2017-06-14 02:00	EDT	7610	P	18700	P
USGS	01193050	2017-06-14 02:05	EDT	7560	P		
USGS	01193050	2017-06-14 02:10	EDT	7520	P		
USGS	01193050	2017-06-14 02:15	EDT	7480	P		
USGS	01193050	2017-06-14 02:20	EDT	7090	P		
USGS	01193050	2017-06-14 02:25	EDT	6680	P		
USGS	01193050	2017-06-14 02:30	EDT	6280	P		
USGS	01193050	2017-06-14 02:35	EDT	6050	P		
USGS	01193050	2017-06-14 02:40	EDT	5830	P		
USGS	01193050	2017-06-14 02:45	EDT	5600	P		
USGS	01193050	2017-06-14 02:50	EDT	5600	P		
USGS	01193050	2017-06-14 02:55	EDT	5610	P		
USGS	01193050	2017-06-14 03:00	EDT	5620	P	18700	P
USGS	01193050	2017-06-14 03:05	EDT	5330	P		
USGS	01193050	2017-06-14 03:10	EDT	5040	P		
USGS	01193050	2017-06-14 03:15	EDT	4740	P		
USGS	01193050	2017-06-14 03:20	EDT	4750	P		
USGS	01193050	2017-06-14 03:25	EDT	4750	P		
USGS	01193050	2017-06-14 03:30	EDT	4760	P		
USGS	01193050	2017-06-14 03:35	EDT	5550	P		
USGS	01193050	2017-06-14 03:40	EDT	6350	P		
USGS	01193050	2017-06-14 03:45	EDT	7140	P		
USGS	01193050	2017-06-14 03:50	EDT	7870	P		
USGS	01193050	2017-06-14 03:55	EDT	8610	P		
USGS	01193050	2017-06-14 04:00	EDT	9340	P	18600	P
USGS	01193050	2017-06-14 04:05	EDT	9830	P		
USGS	01193050	2017-06-14 04:10	EDT	10300	P		
USGS	01193050	2017-06-14 04:15	EDT	10800	P		
USGS	01193050	2017-06-14 04:20	EDT	11000	P		
USGS	01193050	2017-06-14 04:25	EDT	11200	P		
USGS	01193050	2017-06-14 04:30	EDT	11300	P		
USGS	01193050	2017-06-14 04:35	EDT	11900	P		
USGS	01193050	2017-06-14 04:40	EDT	12400	P		
USGS	01193050	2017-06-14 04:45	EDT	13000	P		
USGS	01193050	2017-06-14 04:50	EDT	14300	P		
USGS	01193050	2017-06-14 04:55	EDT	15600	P		
USGS	01193050	2017-06-14 05:00	EDT	16900	P	18500	P
USGS	01193050	2017-06-14 05:05	EDT	17100	P		
USGS	01193050	2017-06-14 05:10	EDT	17300	P		
USGS	01193050	2017-06-14 05:15	EDT	17400	P		
USGS	01193050	2017-06-14 05:20	EDT	18900	P		
USGS	01193050	2017-06-14 05:25	EDT	20400	P		
USGS	01193050	2017-06-14 05:30	EDT	21900	P		
USGS	01193050	2017-06-14 05:35	EDT	21300	P		
USGS	01193050	2017-06-14 05:40	EDT	20800	P		
USGS	01193050	2017-06-14 05:45	EDT	20200	P		
USGS	01193050	2017-06-14 05:50	EDT	20600	P		
USGS	01193050	2017-06-14 05:55	EDT	21000	P		
USGS	01193050	2017-06-14 06:00	EDT	21400	P	18500	P
USGS	01193050	2017-06-14 06:05	EDT	21700	P		
USGS	01193050	2017-06-14 06:10	EDT	22000	P		
USGS	01193050	2017-06-14 06:15	EDT	22200	P		
USGS	01193050	2017-06-14 06:20	EDT	21900	P		
USGS	01193050	2017-06-14 06:25	EDT	21600	P		
USGS	01193050	2017-06-14 06:30	EDT	21300	P		
USGS	01193050	2017-06-14 06:35	EDT	21400	P		
USGS	01193050	2017-06-14 06:40	EDT	21400	P		
USGS	01193050	2017-06-14 06:45	EDT	21500	P		
USGS	01193050	2017-06-14 06:50	EDT	22500	P		
USGS	01193050	2017-06-14 06:55	EDT	23400	P		
USGS	01193050	2017-06-14 07:00	EDT	24300	P	18400	P
USGS	01193050	2017-06-14 07:05	EDT	23700	P		
USGS	01193050	2017-06-14 07:10	EDT	23100	P		
USGS	01193050	2017-06-14 07:15	EDT	22600	P		
USGS	01193050	2017-06-14 07:20	EDT	23200	P		
USGS	01193050	2017-06-14 07:25	EDT	23700	P		
USGS	01193050	2017-06-14 07:30	EDT	24200	P		
USGS	01193050	2017-06-14 07:35	EDT	24500	P		
USGS	01193050	2017-06-14 07:40	EDT	24800	P		
USGS	01193050	2017-06-14 07:45	EDT	25000	P		
USGS	01193050	2017-06-14 07:50	EDT	25200	P		
USGS	01193050	2017-06-14 07:55	EDT	25300	P		
USGS	01193050	2017-06-14 08:00	EDT	25500	P	18300	P
USGS	01193050	2017-06-14 08:05	EDT	25000	P		
USGS	01193050	2017-06-14 08:10	EDT	24600	P		
USGS	01193050	2017-06-14 08:15	EDT	24100	P		
USGS	01193050	2017-06-14 08:20	EDT	24300	P		
USGS	01193050	2017-06-14 08:25	EDT	24500	P		
USGS	01193050	2017-06-14 08:30	EDT	24700	P		
USGS	01193050	2017-06-14 08:35	EDT	25100	P		
USGS	01193050	2017-06-14 08:40	EDT	25500	P		
USGS	01193050	2017-06-14 08:45	EDT	25800	P		
USGS	01193050	2017-06-14 08:50	EDT	25600	P		
USGS	01193050	2017-06-14 08:55	EDT	25400	P		
USGS	01193050	2017-06-14 09:00	EDT	25200	P	18200	P
USGS	01193050	2017-06-14 09:05	EDT	25300	P		
USGS	01193050	2017-06-14 09:10	EDT	25400	P		
USGS	01193050	2017-06-14 09:15	EDT	25500	P		
USGS	01193050	2017-06-14 09:20	EDT	25400	P		
USGS	01193050	2017-06-14 09:25	EDT	25400	P		
USGS	01193050	2017-06-14 09:30	EDT	25400	P		
USGS	01193050	2017-06-14 09:35	EDT	25600	P		
USGS	01193050	2017-06-14 09:40	EDT	25900	P		
USGS	01193050	2017-06-14 09:45	EDT	26100	P		
USGS	01193050	2017-06-14 09:50	EDT	26000	P		
USGS	01193050	2017-06-14 09:55	EDT	26000	P		
USGS	01193050	2017-06-14 10:00	EDT	25900	P	18100	P
USGS	01193050	2017-06-14 10:05	EDT	26000	P		
USGS	01193050	2017-06-14 10:10	EDT	26000	P		
USGS	01193050	2017-06-14 10:15	EDT	26100	P		
USGS	01193050	2017-06-14 10:20	EDT	25400	P		
USGS	01193050	2017-06-14 10:25	EDT	24700	P		
USGS	01193050	2017-06-14 10:30	EDT	24000	P		
USGS	01193050	2017-06-14 10:35	EDT	24200	P		
USGS	01193050	2017-06-14 10:40	EDT	24400	P		
USGS	01193050	2017-06-14 10:45	EDT	24600	P		
USGS	01193050	2017-06-14 10:50	EDT	24400	P		
USGS	01193050	2017-06-14 10:55	EDT	24200	P		
USGS	01193050	2017-06-14 11:00	EDT	23900	P	18000	P
USGS	01193050	2017-06-14 11:05	EDT	23900	P		
USGS	01193050	2017-06-14 11:10	EDT	24000	P		
USGS	01193050	2017-06-14 11:15	EDT	24100	P		
USGS	01193050	2017-06-14 11:20	EDT	23800	P		
USGS	01193050	2017-06-14 11:25	EDT	23600	P		
USGS	01193050	2017-06-14 11:30	EDT	23300	P		
USGS	01193050	2017-06-14 11:35	EDT	23300	P		
USGS	01193050	2017-06-14 11:40	EDT	23200	P		
USGS	01193050	2017-06-14 11:45	EDT	23100	P		
USGS	01193050	2017-06-14 11:50	EDT	23200	P		
USGS	01193050	2017-06-14 11:55	EDT	23300	P		
USGS	01193050	2017-06-14 12:00	EDT	23300	P	17900	P
USGS	01193050	2017-06-14 12:05	EDT	22800	P		
USGS	01193050	2017-06-14 12:10	EDT	22300	P		
USGS	01193050	2017-06-14 12:15	EDT	21800	P		
USGS	01193050	2017-06-14 12:20	EDT	21300	P		
USGS	01193050	2017-06-14 12:25	EDT	20700	P		
USGS	01193050	2017-06-14 12:30	EDT	20200	P		
USGS	01193050	2017-06-14 12:35	EDT	20200	P		
USGS	01193050	2017-06-14 12:40	EDT	20200	P		
USGS	01193050	2017-06-14 12:45	EDT	20200	P		
USGS	01193050	2017-06-14 12:50	EDT	20100	P		
USGS	01193050	2017-06-14 12:55	EDT	20000	P		
USGS	01193050	2017-06-14 13:00	EDT	19800	P	17800	P
USGS	01193050	2017-06-14 13:05	EDT	18600	P		
USGS	01193050	2017-06-14 13:10	EDT	17400	P		
USGS	01193050	2017-06-14 13:15	EDT	16200	P		
USGS	01193050	2017-06-14 13:20	EDT	15800	P		
USGS	01193050	2017-06-14 13:25	EDT	15500	P		
USGS	01193050	2017-06-14 13:30	EDT	15100	P		
USGS	01193050	2017-06-14 13:35	EDT	14600	P		
USGS	01193050	2017-06-14 13:40	EDT	14100	P		
USGS	01193050	2017-06-14 13:45	EDT	13700	P		
USGS	01193050	2017-06-14 13:50	EDT	13500	P		
USGS	01193050	2017-06-14 13:55	EDT	13400	P		
USGS	01193050	2017-06-14 14:00	EDT	13300	P	17700	P
USGS	01193050	2017-06-14 14:05	EDT	12100	P		
USGS	01193050	2017-06-14 14:10	EDT	10900	P		
USGS	01193050	2017-06-14 14:15	EDT	9730	P		
USGS	01193050	2017-06-14 14:20	EDT	9230	P		
USGS	01193050	2017-06-14 14:25	EDT	8730	P		
USGS	01193050	2017-06-14 14:30	EDT	8240	P		
USGS	01193050	2017-06-14 14:35	EDT	7960	P		
USGS	01193050	2017-06-14 14:40	EDT	7690	P		
USGS	01193050	2017-06-14 14:45	EDT	7420	P		
USGS	01193050	2017-06-14 14:50	EDT	7140	P		
USGS	01193050	2017-06-14 14:55	EDT	6860	P		
USGS	01193050	2017-06-14 15:00	EDT	6580	P	17600	P
USGS	01193050	2017-06-14 15:05	EDT	6770	P		
USGS	01193050	2017-06-14 15:10	EDT	6960	P		
USGS	01193050	2017-06-14 15:15	EDT	7150	P		
USGS	01193050	2017-06-14 15:20	EDT	5810	P		
USGS	01193050	2017-06-14 15:25	EDT	4450	P		
USGS	01193050	2017-06-14 15:30	EDT	3080	P		
USGS	01193050	2017-06-14 15:35	EDT	3680	P		
USGS	01193050	2017-06-14 15:40	EDT	4290	P		
USGS	01193050	2017-06-14 15:45	EDT	4890	P		
USGS	01193050	2017-06-14 15:50	EDT	5020	P		
USGS	01193050	2017-06-14 15:55	EDT	5150	P		
USGS	01193050	2017-06-14 16:00	EDT	5280	P	17400	P
USGS	01193050	2017-06-14 16:05	EDT	5050	P		
USGS	01193050	2017-06-14 16:10	EDT	4820	P		
USGS	01193050	2017-06-14 16:15	EDT	4570	P		
USGS	01193050	2017-06-14 16:20	EDT	5660	P		
USGS	01193050	2017-06-14 16:25	EDT	6760	P		
USGS	01193050	2017-06-14 16:30	EDT	7860	P		
USGS	01193050	2017-06-14 16:35	EDT	7940	P		
USGS	01193050	2017-06-14 16:40	EDT	8000	P		
USGS	01193050	2017-06-14 16:45	EDT	8060	P		
USGS	01193050	2017-06-14 16:50	EDT	9460	P		
USGS	01193050	2017-06-14 16:55	EDT	10900	P		
USGS	01193050	2017-06-14 17:00	EDT	12300	P	17300	P
USGS	01193050	2017-06-14 17:05	EDT	13100	P		
USGS	01193050	2017-06-14 17:10	EDT	14000	P		
USGS	01193050	2017-06-14 17:15	EDT	14800	P		
USGS	01193050	2017-06-14 17:20	EDT	15000	P		
USGS	01193050	2017-06-14 17:25	EDT	15300	P		
USGS	01193050	2017-06-14 17:30	EDT	15500	P		
USGS	01193050	2017-06-14 17:35	EDT	16500	P		
USGS	01193050	2017-06-14 17:40	EDT	17400	P		
USGS	01193050	2017-06-14 17:45	EDT	18400	P		
USGS	01193050	2017-06-14 17:50	EDT	18900	P		
USGS	01193050	2017-06-14 17:55	EDT	19400	P		
USGS	01193050	2017-06-14 18:00	EDT	20000	P	17200	P
USGS	01193050	2017-06-14 18:05	EDT	20100	P		
USGS	01193050	2017-06-14 18:10	EDT	20300	P		
USGS	01193050	2017-06-14 18:15	EDT	20500	P		
USGS	01193050	2017-06-14 18:20	EDT	20200	P		
USGS	01193050	2017-06-14 18:25	EDT	19900	P		
USGS	01193050	2017-06-14 18:30	EDT	19700	P		
USGS	01193050	2017-06-14 18:35	EDT	19800	P		
USGS	01193050	2017-06-14 18:40	EDT	20000	P		
USGS	01193050	2017-06-14 18:45	EDT	20100	P		
USGS	01193050	2017-06-14 18:50	EDT	20700	P		
USGS	01193050	2017-06-14 18:55	EDT	21400	P		
USGS	01193050	2017-06-14 19:00	EDT	22000	P	17000	P
USGS	01193050	2017-06-14 19:05	EDT	21700	P		
USGS	01193050	2017-06-14 19:10	EDT	21400	P		
USGS	01193050	2017-06-14 19:15	EDT	21000	P		
USGS	01193050	2017-06-14 19:20	EDT	21800	P		
USGS	01193050	2017-06-14 19:25	EDT	22500	P		
USGS	01193050	2017-06-14 19:30	EDT	23300	P		
USGS	01193050	2017-06-14 19:35	EDT	23300	P		
USGS	01193050	2017-06-14 19:40	EDT	23300	P		
USGS	01193050	2017-06-14 19:45	EDT	23400	P		
USGS	01193050	2017-06-14 19:50	EDT	23500	P		
USGS	01193050	2017-06-14 19:55	EDT	23700	P		
USGS	01193050	2017-06-14 20:00	EDT	23800	P	16900	P
USGS	01193050	2017-06-14 20:05	EDT	23400	P		
USGS	01193050	2017-06-14 20:10	EDT	23000	P		
USGS	01193050	2017-06-14 20:15	EDT	22700	P		
USGS	01193050	2017-06-14 20:20	EDT	23300	P		
USGS	01193050	2017-06-14 20:25	EDT	23900	P		
USGS	01193050	2017-06-14 20:30	EDT	24500	P		
USGS	01193050	2017-06-14 20:35	EDT	24400	P		
USGS	01193050	2017-06-14 20:40	EDT	24400	P		
USGS	01193050	2017-06-14 20:45	EDT	24400	P		
USGS	01193050	2017-06-14 20:50	EDT	23900	P		
USGS	01193050	2017-06-14 20:55	EDT	23500	P		
USGS	01193050	2017-06-14 21:00	EDT	23100	P	16700	P
USGS	01193050	2017-06-14 21:05	EDT	23400	P		
USGS	01193050	2017-06-14 21:10	EDT	23600	P		
USGS	01193050	2017-06-14 21:15	EDT	23900	P		
USGS	01193050	2017-06-14 21:20	EDT	23600	P		
USGS	01193050	2017-06-14 21:25	EDT	23400	P		
USGS	01193050	2017-06-14 21:30	EDT	23300	P		
USGS	01193050	2017-06-14 21:35	EDT	23100	P		
USGS	01193050	2017-06-14 21:40	EDT	23000	P		
USGS	01193050	2017-06-14 21:45	EDT	22900	P		
USGS	01193050	2017-06-14 21:50	EDT	22800	P		
USGS	01193050	2017-06-14 21:55	EDT	22800	P		
USGS	01193050	2017-06-14 22:00	EDT	22800	P	16600	P
USGS	01193050	2017-06-14 22:05	EDT	23200	P		
USGS	01193050	2017-06-14 22:10	EDT	23600	P		
USGS	01193050	2017-06-14 22:15	EDT	24100	P		
USGS	01193050	2017-06-14 22:20	EDT	24100	P		
USGS	01193050	2017-06-14 22:25	EDT	24100	P		
USGS	01193050	2017-06-14 22:30	EDT	24200	P		
USGS	01193050	2017-06-14 22:35	EDT	24000	P		
USGS	01193050	2017-06-14 22:40	EDT	23900	P		
USGS	01193050	2017-06-14 22:45	EDT	23800	P		
USGS	01193050	2017-06-14 22:50	EDT	23800	P		
USGS	01193050	2017-06-14 22:55	EDT	23800	P		
USGS	01193050	2017-06-14 23:00	EDT	23900	P	16400	P
USGS	01193050	2017-06-14 23:05	EDT	23900	P		
USGS	01193050	2017-06-14 23:10	EDT	23900	P		
USGS	01193050	2017-06-14 23:15	EDT	24000	P		
USGS	01193050	2017-06-14 23:20	EDT	24100	P		
USGS	01193050	2017-06-14 23:25	EDT	24200	P		
USGS	01193050	2017-06-14 23:30	EDT	24300	P		
USGS	01193050	2017-06-14 23:35	EDT	24200	P		
USGS	01193050	2017-06-14 23:40	EDT	24100	P		
USGS	01193050	2017-06-14 23:45	EDT	24000	P		
USGS	01193050	2017-06-14 23:50	EDT	23400	P		
USGS	01193050	2017-06-14 23:55	EDT	22800	P		
USGS	01193050	2017-06-15 00:00	EDT	22200	P	16200	P
USGS	01193050	2017-06-15 00:05	EDT	22200	P		
USGS	01193050	2017-06-15 00:10	EDT	22300	P		
USGS	01193050	2017-06-15 00:15	EDT	22300	P		
USGS	01193050	2017-06-15 00:20	EDT	22000	P		
USGS	01193050	2017-06-15 00:25	EDT	21800	P		
USGS	01193050	2017-06-15 00:30	EDT	21500	P		
USGS	01193050	2017-06-15 00:35	EDT	20700	P		
USGS	01193050	2017-06-15 00:40	EDT	19800	P		
USGS	01193050	2017-06-15 00:45	EDT	19000	P		
USGS	01193050	2017-06-15 00:50	EDT	18700	P		
USGS	01193050	2017-06-15 00:55	EDT	18500	P		
USGS	01193050	2017-06-15 01:00	EDT	18200	P	16100	P
USGS	01193050	2017-06-15 01:05	EDT	17000	P		
USGS	01193050	2017-06-15 01:10	EDT	15800	P		
USGS	01193050	2017-06-15 01:15	EDT	14600	P		
USGS	01193050	2017-06-15 01:20	EDT	14100	P		
USGS	01193050	2017-06-15 01:25	EDT	13600	P		
USGS	01193050	2017-06-15 01:30	EDT	13100	P		
USGS	01193050	2017-06-15 01:35	EDT	13100	P		
USGS	01193050	2017-06-15 01:40	EDT	13100	P		
USGS	01193050	2017-06-15 01:45	EDT	13100	P		
USGS	01193050	2017-06-15 01:50	EDT	11100	P		
USGS	01193050	2017-06-15 01:55	EDT	9130	P		
USGS	01193050	2017-06-15 02:00	EDT	7130	P	15900	P
USGS	01193050	2017-06-15 02:05	EDT	7210	P		
USGS	01193050	2017-06-15 02:10	EDT	7300	P		
USGS	01193050	2017-06-15 02:15	EDT	7370	P		
USGS	01193050	2017-06-15 02:20	EDT	6580	P		
USGS	01193050	2017-06-15 02:25	EDT	5770	P		
USGS	01193050	2017-06-15 02:30	EDT	4960	P		
USGS	01193050	2017-06-15 02:35	EDT	4560	P		
USGS	01193050	2017-06-15 02:40	EDT	4160	P		
USGS	01193050	2017-06-15 02:45	EDT	3750	P		
USGS	01193050	2017-06-15 02:50	EDT	3410	P		
USGS	01193050	2017-06-15 02:55	EDT	3060	P		
USGS	01193050	2017-06-15 03:00	EDT	2710	P	15700	P
USGS	01193050	2017-06-15 03:05	EDT	2770	P		
USGS	01193050	2017-06-15 03:10	EDT	2840	P		
USGS	01193050	2017-06-15 03:15	EDT	2900	P		
USGS	01193050	2017-06-15 03:20	EDT	2730	P		
USGS	01193050	2017-06-15 03:25	EDT	2550	P		
USGS	01193050	2017-06-15 03:30	EDT	2370	P		
USGS	01193050	2017-06-15 03:35	EDT	2080	P		
USGS	01193050	2017-06-15 03:40	EDT	1780	P		
USGS	01193050	2017-06-15 03:45	EDT	1480	P		
USGS	01193050	2017-06-15 03:50	EDT	1730	P		
USGS	01193050	2017-06-15 03:55	EDT	1970	P		
USGS	01193050	2017-06-15 04:00	EDT	2210	P	15500	P
USGS	01193050	2017-06-15 04:05	EDT	2640	P		
USGS	01193050	2017-06-15 04:10	EDT	3060	P		
USGS	01193050	2017-06-15 04:15	EDT	3490	P		
USGS	01193050	2017-06-15 04:20	EDT	4350	P		
USGS	01193050	2017-06-15 04:25	EDT	5200	P		
USGS	01193050	2017-06-15 04:30	EDT	6050	P		
USGS	01193050	2017-06-15 04:35	EDT	5930	P		
USGS	01193050	2017-06-15 04:40	EDT	5810	P		
USGS	01193050	2017-06-15 04:45	EDT	5690	P		
USGS	01193050	2017-06-15 04:50	EDT	5690	P		
USGS	01193050	2017-06-15 04:55	EDT	5690	P		
USGS	01193050	2017-06-15 05:00	EDT	5690	P	15300	P
USGS	01193050	2017-06-15 05:05	EDT	6180	P		
USGS	01193050	2017-06-15 05:10	EDT	6660	P		
USGS	01193050	2017-06-15 05:15	EDT	7140	P		
USGS	01193050	2017-06-15 05:20	EDT	8300	P		
USGS	01193050	2017-06-15 05:25	EDT	9450	P		
USGS	01193050	2017-06-15 05:30	EDT	10600	P		
USGS	01193050	2017-06-15 05:35	EDT	11100	P		
USGS	01193050	2017-06-15 05:40	EDT	11500	P		
USGS	01193050	2017-06-15 05:45	EDT	12000	P		
USGS	01193050	2017-06-15 05:50	EDT	12700	P		
USGS	01193050	2017-06-15 05:55	EDT	13400	P		
USGS	01193050	2017-06-15 06:00	EDT	14200	P	15200	P
USGS	01193050	2017-06-15 06:05	EDT	15200	P		
USGS	01193050	2017-06-15 06:10	EDT	16200	P		
USGS	01193050	2017-06-15 06:15	EDT	17200	P		
USGS	01193050	2017-06-15 06:20	EDT	17600	P		
USGS	01193050	2017-06-15 06:25	EDT	18100	P		
USGS	01193050	2017-06-15 06:30	EDT	18600	P		
USGS	01193050	2017-06-15 06:35	EDT	18200	P		
USGS	01193050	2017-06-15 06:40	EDT	17800	P		
USGS	01193050	2017-06-15 06:45	EDT	17400	P		
USGS	01193050	2017-06-15 06:50	EDT	18100	P		
USGS	01193050	2017-06-15 06:55	EDT	18800	P		
USGS	01193050	2017-06-15 07:00	EDT	19500	P	15000	P
USGS	01193050	2017-06-15 07:05	EDT	20200	P		
USGS	01193050	2017-06-15 07:10	EDT	20900	P		
USGS	01193050	2017-06-15 07:15	EDT	21600	P		
USGS	01193050	2017-06-15 07:20	EDT	21400	P		
USGS	01193050	2017-06-15 07:25	EDT	21300	P		
USGS	01193050	2017-06-15 07:30	EDT	21100	P		
USGS	01193050	2017-06-15 07:35	EDT	21600	P		
USGS	01193050	2017-06-15 07:40	EDT	22000	P		
USGS	01193050	2017-06-15 07:45	EDT	22500	P		
USGS	01193050	2017-06-15 07:50	EDT	22300	P		
USGS	01193050	2017-06-15 07:55	EDT	22100	P		
USGS	01193050	2017-06-15 08:00	EDT	22000	P	14800	P
USGS	01193050	2017-06-15 08:05	EDT	21600	P		
USGS	01193050	2017-06-15 08:10	EDT	21200	P		
USGS	01193050	2017-06-15 08:15	EDT	20900	P		
USGS	01193050	2017-06-15 08:20	EDT	21500	P		
USGS	01193050	2017-06-15 08:25	EDT	22200	P		
USGS	01193050	2017-06-15 08:30	EDT	22800	P		
USGS	01193050	2017-06-15 08:35	EDT	23500	P		
USGS	01193050	2017-06-15 08:40	EDT	24200	P		
USGS	01193050	2017-06-15 08:45	EDT	24800	P		
USGS	01193050	2017-06-15 08:50	EDT	24500	P		
USGS	01193050	2017-06-15 08:55	EDT	24200	P		
USGS	01193050	2017-06-15 09:00	EDT	23800	P	14600	P
USGS	01193050	2017-06-15 09:05	EDT	23800	P		
USGS	01193050	2017-06-15 09:10	EDT	23800	P		
USGS	01193050	2017-06-15 09:15	EDT	23700	P		
USGS	01193050	2017-06-15 09:20	EDT	24100	P		
USGS	01193050	2017-06-15 09:25	EDT	24500	P		
USGS	01193050	2017-06-15 09:30	EDT	24800	P		
USGS	01193050	2017-06-15 09:35	EDT	24200	P		
USGS	01193050	2017-06-15 09:40	EDT	23500	P		
USGS	01193050	2017-06-15 09:45	EDT	22900	P		
USGS	01193050	2017-06-15 09:50	EDT	22600	P		
USGS	01193050	2017-06-15 09:55	EDT	22200	P		
USGS	01193050	2017-06-15 10:00	EDT	21900	P	14500	P
USGS	01193050	2017-06-15 10:05	EDT	22200	P		
USGS	01193050	2017-06-15 10:10	EDT	22500	P		
USGS	01193050	2017-06-15 10:15	EDT	22900	P		
USGS	01193050	2017-06-15 10:20	EDT	22600	P		
USGS	01193050	2017-06-15 10:25	EDT	22300	P		
USGS	01193050	2017-06-15 10:30	EDT	22100	P		
USGS	01193050	2017-06-15 10:35	EDT	22600	P		
USGS	01193050	2017-06-15 10:40	EDT	23000	P		
USGS	01193050	2017-06-15 10:45	EDT	23500	P		
USGS	01193050	2017-06-15 10:50	EDT	23200	P		
USGS	01193050	2017-06-15 10:55	EDT	22800	P		
USGS	01193050	2017-06-15 11:00	EDT	22400	P	14300	P
USGS	01193050	2017-06-15 11:05	EDT	22300	P		
USGS	01193050	2017-06-15 11:10	EDT	22200	P		
USGS	01193050	2017-06-15 11:15	EDT	22000	P		
USGS	01193050	2017-06-15 11:20	EDT	22100	P		
USGS	01193050	2017-06-15 11:25	EDT	22300	P		
USGS	01193050	2017-06-15 11:30	EDT	22500	P		
USGS	01193050	2017-06-15 11:35	EDT	22200	P		
USGS	01193050	2017-06-15 11:40	EDT	21900	P		
USGS	01193050	2017-06-15 11:45	EDT	21600	P		
USGS	01193050	2017-06-15 11:50	EDT	21400	P		
USGS	01193050	2017-06-15 11:55	EDT	21100	P		
USGS	01193050	2017-06-15 12:00	EDT	20900	P	14100	P
USGS	01193050	2017-06-15 12:05	EDT	20700	P		
USGS	01193050	2017-06-15 12:10	EDT	20500	P		
USGS	01193050	2017-06-15 12:15	EDT	20400	P		
USGS	01193050	2017-06-15 12:20	EDT	19900	P		
USGS	01193050	2017-06-15 12:25	EDT	19500	P		
USGS	01193050	2017-06-15 12:30	EDT	19000	P		
USGS	01193050	2017-06-15 12:35	EDT	19000	P		
USGS	01193050	2017-06-15 12:40	EDT	19000	P		
USGS	01193050	2017-06-15 12:45	EDT	19000	P		
USGS	01193050	2017-06-15 12:50	EDT	18400	P		
USGS	01193050	2017-06-15 12:55	EDT	17600	P		
USGS	01193050	2017-06-15 13:00	EDT	16900	P	14000	P
